id,name,type,latitude,longitude,date,hour,timestamp,temperature,salinity,ph,dis_oxy,enterococcus,status
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,30/07/14,8:32:00,30/07/14 8:32,33.41,32.6,8,6.33,110,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,30/07/14,9:23:00,30/07/14 9:23,29.55,32.9,8.07,6.33,10,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,30/07/14,10:40:00,30/07/14 10:40,30.83,31.7,8.01,6.33,31,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,30/07/14,11:43:00,30/07/14 11:43,32.56,32.9,8.06,6.33,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,05/08/14,13:23:00,05/08/14 13:23,32.53,33,8.06,6.09,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,05/08/14,10:04:00,05/08/14 10:04,29.97,32.9,8.08,6.09,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,05/08/14,12:59:00,05/08/14 12:59,32.53,22.5,7.64,6.09,0.99,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,05/08/14,11:40:00,05/08/14 11:40,30.69,32.6,8.13,6.09,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,05/08/14,13:58:00,05/08/14 13:58,33.12,32.5,8.02,6.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,05/08/14,13:14:00,05/08/14 13:14,31.43,32.3,8.01,6.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,05/08/14,13:03:00,05/08/14 13:03,30.66,29.5,7.87,6.09,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,05/08/14,12:50:00,05/08/14 12:50,31.03,31.2,8.13,6.09,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,05/08/14,12:38:00,05/08/14 12:38,30.01,32.6,8.14,6.09,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,05/08/14,9:43:00,05/08/14 9:43,29.96,32.4,8,6.09,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,05/08/14,10:17:00,05/08/14 10:17,30.17,32.7,8.1,6.09,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,05/08/14,11:51:00,05/08/14 11:51,30.33,32.8,8.08,6.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,05/08/14,13:40:00,05/08/14 13:40,33.01,32.1,8.01,6.09,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,20/08/14,11:49:00,20/08/14 11:49,29.27,32.6,8.06,6.09,10,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,20/08/14,9:08:00,20/08/14 9:08,27.5,33.5,8.03,6.09,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,20/08/14,11:25:00,20/08/14 11:25,30.77,21.8,7.61,6.09,0.99,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,20/08/14,9:40:00,20/08/14 9:40,28.05,34.6,7.95,6.09,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,20/08/14,12:23:00,20/08/14 12:23,31.04,33.2,8.06,6.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,20/08/14,11:36:00,20/08/14 11:36,29.8,33,7.94,6.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,20/08/14,11:32:00,20/08/14 11:32,29.55,32.8,7.66,6.09,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,20/08/14,11:12:00,20/08/14 11:12,28.63,33.1,8.03,6.09,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,20/08/14,10:56:00,20/08/14 10:56,28.45,33.2,8.04,6.09,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,20/08/14,8:47:00,20/08/14 8:47,26.08,32.7,8,6.09,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,20/08/14,9:18:00,20/08/14 9:18,27.84,32.7,8.05,6.09,96,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,20/08/14,10:00:00,20/08/14 10:00,28.07,33.1,8,6.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,20/08/14,12:07:00,20/08/14 12:07,29.88,33.4,8.03,6.09,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,03/09/14,10:49:00,03/09/14 10:49,30.93,33,8.06,5.94,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,03/09/14,8:45:00,03/09/14 8:45,30.25,32.9,8.05,5.94,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,03/09/14,11:06:00,03/09/14 11:06,30.89,33.4,8.09,5.94,10,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,03/09/14,10:01:00,03/09/14 10:01,30.16,33,8.08,5.94,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,03/09/14,10:38:00,03/09/14 10:38,31.05,32.9,8.05,5.94,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,03/09/14,10:56:00,03/09/14 10:56,30.93,33,8.06,5.94,10,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,03/09/14,11:01:00,03/09/14 11:01,30.89,33,8.08,5.94,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,03/09/14,11:36:00,03/09/14 11:36,30.32,33,8.07,5.94,10112,0
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,03/09/14,11:25:00,03/09/14 11:25,31,33,8.11,5.94,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,03/09/14,9:11:00,03/09/14 9:11,29.92,32.9,8.09,5.94,20,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,03/09/14,9:41:00,03/09/14 9:41,29.96,32.9,8.08,5.94,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,03/09/14,10:09:00,03/09/14 10:09,30.28,33,8.1,5.94,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,03/09/14,10:26:00,03/09/14 10:26,30.93,33,8.06,5.94,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,24/09/14,9:58:00,24/09/14 9:58,28.26,31,8.02,5.94,618,0
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,24/09/14,7:30:00,24/09/14 7:30,28.82,32,8.09,5.94,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,24/09/14,10:14:00,24/09/14 10:14,29.47,30,8.57,5.94,10112,0
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,24/09/14,8:26:00,24/09/14 8:26,28.52,30.2,8.93,5.94,81,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,24/09/14,9:41:00,24/09/14 9:41,28.01,32.2,8.01,5.94,1008,0
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,24/09/14,10:02:00,24/09/14 10:02,28.17,32,8.07,5.94,74,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,24/09/14,10:08:00,24/09/14 10:08,28.21,32.8,8.07,5.94,10112,0
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,24/09/14,10:27:00,24/09/14 10:27,28.62,32.6,7.81,5.94,10112,0
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,24/09/14,8:38:00,24/09/14 8:38,26.82,33.1,8.03,5.94,10112,0
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,24/09/14,10:54:00,24/09/14 10:54,33.63,32.9,8,5.94,226,0
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,24/09/14,6:58:00,24/09/14 6:58,26.82,32.5,8,5.94,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,24/09/14,7:55:00,24/09/14 7:55,26.92,32.6,8.04,5.94,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,24/09/14,9:25:00,24/09/14 9:25,28.96,31.1,8.65,5.94,6015,0
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,08/10/14,9:51:00,08/10/14 9:51,27.68,32.4,7.37,6.01,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,08/10/14,7:34:00,08/10/14 7:34,26,32.1,7.31,6.01,8297,0
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,08/10/14,10:06:00,08/10/14 10:06,28.71,31.7,7.28,6.01,9606,0
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,08/10/14,8:31:00,08/10/14 8:31,26.03,24.7,7.14,6.01,7556,0
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,08/10/14,9:36:00,08/10/14 9:36,27.64,32.2,7.33,6.01,9139,0
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,08/10/14,9:58:00,08/10/14 9:58,27.86,32.2,7.39,6.01,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,08/10/14,9:59:00,08/10/14 9:59,27.96,32.2,7.38,6.01,7556,0
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,08/10/14,10:20:00,08/10/14 10:20,29.94,31.8,7.34,6.01,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,08/10/14,7:48:00,08/10/14 7:48,26.01,31.9,7.32,6.01,10112,0
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,08/10/14,10:36:00,08/10/14 10:36,29.94,31.7,7.36,6.01,8297,0
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,08/10/14,7:07:00,08/10/14 7:07,26.64,31.7,7.36,6.01,9606,0
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,08/10/14,8:32:00,08/10/14 8:32,26.09,24.8,7.13,6.01,8704,0
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,08/10/14,9:23:00,08/10/14 9:23,27.1,32.3,7.3,6.01,6167,0
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,28/10/14,11:04:00,28/10/14 11:04,27.07,32.1,7.32,6.01,10112,0
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,28/10/14,9:02:00,28/10/14 9:02,26.46,32.1,7.34,6.01,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,28/10/14,11:45:00,28/10/14 11:45,28.17,30.6,7.25,6.01,9606,0
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,28/10/14,9:37:00,28/10/14 9:37,26.63,29.5,7.3,6.01,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,28/10/14,10:53:00,28/10/14 10:53,26.79,32.2,7.32,6.01,10112,0
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,28/10/14,11:08:00,28/10/14 11:08,27.27,29.9,7.31,6.01,10112,0
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,28/10/14,12:00:00,28/10/14 12:00,28.4,32.1,7.28,6.01,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,28/10/14,12:10:00,28/10/14 12:10,28.25,32.1,7.36,6.01,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,28/10/14,11:39:00,28/10/14 11:39,27.59,32.1,7.27,6.01,10112,0
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,28/10/14,8:32:00,28/10/14 8:32,24.98,32,7.22,6.01,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,28/10/14,9:19:00,28/10/14 9:19,27.08,32,7.36,6.01,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,28/10/14,10:01:00,28/10/14 10:01,25.94,31.8,7.28,6.01,6893,0
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,28/10/14,10:40:00,28/10/14 10:40,25.82,32.2,7.3,6.01,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,12/11/14,10:23:00,12/11/14 10:23,26.09,31.4,7.18,6.12,10,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,12/11/14,9:00:00,12/11/14 9:00,25.93,31.8,7.24,6.12,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,12/11/14,10:46:00,12/11/14 10:46,26.09,32.3,7.31,6.12,0.99,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,12/11/14,9:37:00,12/11/14 9:37,25.19,33.1,7.35,6.12,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,12/11/14,10:15:00,12/11/14 10:15,25.81,33.8,7.27,6.12,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,12/11/14,10:28:00,12/11/14 10:28,25.83,31.9,7.31,6.12,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,12/11/14,10:36:00,12/11/14 10:36,26.09,32.3,7.31,6.12,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,12/11/14,10:59:00,12/11/14 10:59,25.82,32.2,7.37,6.12,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,12/11/14,11:10:00,12/11/14 11:10,26.04,32.3,7.31,6.12,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,12/11/14,8:33:00,12/11/14 8:33,26.1,32.1,7.16,6.12,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,12/11/14,9:19:00,12/11/14 9:19,25.19,33.1,7.35,6.12,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,12/11/14,9:41:00,12/11/14 9:41,25.83,32.3,7.17,6.12,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,12/11/14,10:02:00,12/11/14 10:02,25.96,32.1,7.17,6.12,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,26/11/14,11:20:00,26/11/14 11:20,22.09,31.5,7.24,6.12,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,26/11/14,9:32:00,26/11/14 9:32,23.18,24.7,7.27,6.12,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,26/11/14,11:49:00,26/11/14 11:49,22.42,32.4,7.31,6.12,0.99,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,26/11/14,10:05:00,26/11/14 10:05,20.52,29.8,7.25,6.12,10,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,26/11/14,11:04:00,26/11/14 11:04,22.25,31.5,7.34,6.12,61,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,26/11/14,11:24:00,26/11/14 11:24,22.11,31.6,7.29,6.12,20,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,26/11/14,11:28:00,26/11/14 11:28,22.5,32.4,7.27,6.12,10,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,26/11/14,12:02:20,26/11/14 12:02,22.89,29.3,7.23,6.12,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,26/11/14,12:23:00,26/11/14 12:23,22.69,26.2,7.22,6.12,10,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,26/11/14,8:29:00,26/11/14 8:29,22.7,31.5,7.14,6.12,20,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,26/11/14,9:49:30,26/11/14 9:49,22.67,26.2,7.26,6.12,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,26/11/14,10:17:00,26/11/14 10:17,23.1,32,7.32,6.12,20,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,26/11/14,10:49:00,26/11/14 10:49,23.44,32.3,7.25,6.12,41,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,14/01/15,11:20:00,14/01/15 11:20,22.5,32.1,7.02,6.08,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,14/01/15,9:32:00,14/01/15 9:32,22.5,32.1,7.02,6.08,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,14/01/15,11:49:00,14/01/15 11:49,22.5,32.1,7.02,6.08,0.99,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,14/01/15,10:05:00,14/01/15 10:05,22.5,32.1,7.02,6.08,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,14/01/15,11:04:00,14/01/15 11:04,22.5,32.1,7.02,6.08,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,14/01/15,11:24:00,14/01/15 11:24,22.5,32.1,7.02,6.08,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,14/01/15,11:28:00,14/01/15 11:28,22.5,32.1,7.02,6.08,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,14/01/15,12:02:20,14/01/15 12:02,22.5,32.1,7.02,6.08,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,14/01/15,12:23:00,14/01/15 12:23,22.5,32.1,7.02,6.08,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,14/01/15,8:29:00,14/01/15 8:29,22.5,32.1,7.02,6.08,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,14/01/15,9:49:30,14/01/15 9:49,22.5,32.1,7.02,6.08,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,14/01/15,10:17:00,14/01/15 10:17,22.5,32.1,7.02,6.08,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,14/01/15,10:49:00,14/01/15 10:49,22.5,32.1,7.02,6.08,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,19/02/15,11:20:00,19/02/15 11:20,20.81,32.5,7.1,6.08,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,19/02/15,9:32:00,19/02/15 9:32,20.81,32.5,7.1,6.08,0.99,1
SEN1,LA CANDELARIA,ESTERO,26.025014,-111.344708,19/02/15,11:49:00,19/02/15 11:49,20.81,32.5,7.1,6.08,0.99,1
SES1,ESTERO NOPOLO,RECREATIVO,25.930998,-111.356266,19/02/15,10:05:00,19/02/15 10:05,20.81,32.5,7.1,6.08,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,19/02/15,11:04:00,19/02/15 11:04,20.81,32.5,7.1,6.08,10,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,19/02/15,11:24:00,19/02/15 11:24,20.81,32.5,7.1,6.08,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,19/02/15,11:28:00,19/02/15 11:28,20.81,32.5,7.1,6.08,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,19/02/15,12:02:20,19/02/15 12:02,20.81,32.5,7.1,6.08,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,19/02/15,12:23:00,19/02/15 12:23,20.81,32.5,7.1,6.08,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,19/02/15,8:29:00,19/02/15 8:29,20.81,32.5,7.1,6.08,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,19/02/15,9:49:30,19/02/15 9:49,20.81,32.5,7.1,6.08,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,19/02/15,10:17:00,19/02/15 10:17,20.81,32.5,7.1,6.08,10,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,19/02/15,10:49:00,19/02/15 10:49,20.81,32.5,7.1,6.08,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,12/03/15,11:14:00,12/03/15 11:14,22.5,32,7.12,7.09,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,12/03/15,9:23:00,12/03/15 9:23,22.5,32,7.12,7.09,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,12/03/15,11:02:00,12/03/15 11:02,22.5,32,7.12,7.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,12/03/15,11:20:00,12/03/15 11:20,22.5,32,7.12,7.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,12/03/15,11:28:00,12/03/15 11:28,22.5,32,7.12,7.09,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,12/03/15,11:49:00,12/03/15 11:49,22.5,32,7.12,7.09,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,12/03/15,12:10:00,12/03/15 12:10,22.5,32,7.12,7.09,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,12/03/15,8:53:00,12/03/15 8:53,22.5,32,7.12,7.09,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,12/03/15,9:38:00,12/03/15 9:38,22.5,32,7.12,7.09,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,12/03/15,10:10:00,12/03/15 10:10,22.5,32,7.12,7.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,12/03/15,10:48:00,12/03/15 10:48,22.5,32,7.12,7.09,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,01/04/15,9:45:00,01/04/15 9:45,22.6,32.1,7.12,7.16,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,01/04/15,8:13:00,01/04/15 8:13,22.6,32.1,7.12,7.16,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,01/04/15,9:41:00,01/04/15 9:41,22.6,32.1,7.12,7.16,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,01/04/15,9:49:00,01/04/15 9:49,22.6,32.1,7.12,7.16,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,01/04/15,9:56:00,01/04/15 9:56,22.6,32.1,7.12,7.16,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,01/04/15,10:05:00,01/04/15 10:05,22.6,32.1,7.12,7.16,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,01/04/15,10:40:00,01/04/15 10:40,22.6,32.1,7.12,7.16,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,01/04/15,7:53:00,01/04/15 7:53,22.6,32.1,7.12,7.16,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,01/04/15,8:43:00,01/04/15 8:43,22.6,32.1,7.12,7.16,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,01/04/15,9:24:00,01/04/15 9:24,22.6,32.1,7.12,7.16,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,01/04/15,9:35:00,01/04/15 9:35,22.6,32.1,7.12,7.16,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,09/04/15,10:24:00,09/04/15 10:24,22.6,32.1,7.12,7.16,11,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,09/04/15,8:45:00,09/04/15 8:45,22.6,32.1,7.12,7.16,10,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,09/04/15,10:12:00,09/04/15 10:12,22.6,32.1,7.12,7.16,146,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,09/04/15,10:28:00,09/04/15 10:28,22.6,32.1,7.12,7.16,20,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,09/04/15,10:34:00,09/04/15 10:34,22.6,32.1,7.12,7.16,41,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,09/04/15,10:45:00,09/04/15 10:45,22.6,32.1,7.12,7.16,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,09/04/15,10:55:00,09/04/15 10:55,22.6,32.1,7.12,7.16,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,09/04/15,8:24:00,09/04/15 8:24,22.6,32.1,7.12,7.16,20,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,09/04/15,9:05:00,09/04/15 9:05,22.6,32.1,7.12,7.16,10,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,09/04/15,9:27:00,09/04/15 9:27,22.6,32.1,7.12,7.16,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,09/04/15,9:56:00,09/04/15 9:56,22.6,32.1,7.12,7.16,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,16/04/15,9:38:00,16/04/15 9:38,22.6,32.1,7.2,7.16,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,16/04/15,7:53:00,16/04/15 7:53,22.6,32.1,7.2,7.16,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,16/04/15,9:24:00,16/04/15 9:24,22.6,32.1,7.2,7.16,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,16/04/15,9:53:00,16/04/15 9:53,22.6,32.1,7.2,7.16,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,16/04/15,10:07:00,16/04/15 10:07,22.6,32.1,7.2,7.16,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,16/04/15,10:28:00,16/04/15 10:28,22.6,32.1,7.2,7.16,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,16/04/15,10:44:00,16/04/15 10:44,22.6,32.1,7.2,7.16,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,16/04/15,7:25:00,16/04/15 7:25,22.6,32.1,7.2,7.16,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,16/04/15,8:17:00,16/04/15 8:17,22.6,32.1,7.2,7.16,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,16/04/15,8:40:00,16/04/15 8:40,22.6,32.1,7.2,7.16,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,16/04/15,9:13:00,16/04/15 9:13,22.6,32.1,7.2,7.16,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,07/05/15,10:22:00,07/05/15 10:22,24.3,32.9,7.2,6.8,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,07/05/15,8:25:00,07/05/15 8:25,24.3,32.9,7.2,6.8,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,07/05/15,10:17:00,07/05/15 10:17,24.3,32.9,7.2,6.8,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,07/05/15,10:29:00,07/05/15 10:29,24.3,32.9,7.2,6.8,0.99,1
